LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-39.6016 	 -16.2079 	 202.47 	 978368.13
-39.5959 	 -16.1487 	 232.3 	 978358.21
-39.8009 	 -17.8544 	 58.33 	 978485.64
-39.8289 	 -17.9115 	 77.27 	 978485.98
-39.8588 	 -17.974 	 64.52 	 978493.8
-39.6158 	 -16.0872 	 163.79 	 978368.76
-39.5667 	 -17.0935 	 85.16 	 978434.95
-38.0775 	 -12.6492 	 2.21 	 978317.94
-38.0353 	 -12.5703 	 13.45 	 978312.62
-38.2125 	 -12.7981 	 6.18 	 978319.69
-38.1414 	 -12.7094 	 -4.77 	 978318.21
-38.9967 	 -13.0894 	 -4.36 	 978281.84
-39.8424 	 -16.0805 	 240.75 	 978360.15
-39.0617 	 -13.3533 	 -7.42 	 978314.41
-39.2725 	 -12.9744 	 202.96 	 978213.98
-38.2532 	 -12.4749 	 98.79 	 978239.22
-38.275 	 -12.4536 	 69.82 	 978244.02
-38.4909 	 -12.5214 	 56.48 	 978224.99
-38.4122 	 -12.2359 	 187.52 	 978169.72
-38.398 	 -12.0713 	 213.27 	 978167.18
-38.3806 	 -12.0381 	 228.21 	 978165.15
-46.526 	 -11.4263 	 886.14 	 977978.17
-46.5307 	 -11.3802 	 889.49 	 977974.31
-46.5699 	 -11.3693 	 894.64 	 977971.51
-46.3238 	 -11.0607 	 805.7 	 977999.55
-46.3579 	 -11.0907 	 816.45 	 977997.23
-46.3926 	 -11.121 	 824.6 	 977995.38
-46.4274 	 -11.151 	 833.54 	 977995.02
-46.4618 	 -11.181 	 842.91 	 977993.39
-46.4963 	 -11.2118 	 852.86 	 977990.34
-46.5307 	 -11.2424 	 864.02 	 977986.0
-46.5571 	 -11.279 	 873.85 	 977981.73
-46.5704 	 -11.3229 	 884.07 	 977977.8
-38.3743 	 -11.9594 	 134.39 	 978188.58
-38.3146 	 -12.441 	 60.74 	 978239.59
-38.3029 	 -12.3632 	 110.6 	 978221.53
-38.3736 	 -12.397 	 71.02 	 978226.02
-38.3733 	 -12.3533 	 63.4 	 978223.75
-40.8153 	 -9.4761 	 370.46 	 978030.25
-40.79 	 -9.5017 	 364.9 	 978030.89
-40.7786 	 -9.5069 	 362.33 	 978030.8
-40.5314 	 -9.4472 	 358.61 	 978039.3
-38.3991 	 -12.5974 	 24.53 	 978238.6
-38.3514 	 -12.6415 	 30.83 	 978241.56
-38.2974 	 -12.6128 	 25.82 	 978244.47
-38.3753 	 -11.8956 	 207.2 	 978165.3
-44.0531 	 -13.3858 	 442.14 	 978159.7
-46.2699 	 -10.9879 	 796.53 	 978002.87
-46.2882 	 -11.0299 	 799.22 	 978002.54
-38.2967 	 -12.5303 	 20.92 	 978254.55
-39.3939 	 -15.4126 	 111.83 	 978370.31
-39.3346 	 -15.43 	 103.48 	 978384.49
-39.2818 	 -15.4402 	 105.16 	 978395.73
-39.773 	 -17.6648 	 91.76 	 978460.92
-38.4172 	 -12.1375 	 144.33 	 978160.5
-38.2178 	 -11.3094 	 151.22 	 978104.34
-43.7438 	 -14.3616 	 441.35 	 978188.34
-43.6698 	 -14.6479 	 460.61 	 978191.46
-46.2315 	 -10.8563 	 767.86 	 978001.5
-46.2674 	 -10.941 	 789.36 	 977999.9
-46.1749 	 -10.7296 	 663.96 	 978027.32
-46.2124 	 -10.8143 	 759.9 	 978003.05
-46.2504 	 -10.8979 	 781.82 	 977999.38
-46.1549 	 -10.6463 	 745.88 	 978009.62
-46.1501 	 -10.6915 	 707.97 	 978020.05
-43.7094 	 -14.3234 	 428.71 	 978193.71
-43.7651 	 -14.5513 	 459.34 	 978187.44
-38.4481 	 -12.5714 	 31.88 	 978235.69
-44.4397 	 -13.64 	 466.93 	 978171.79
-44.3086 	 -13.5658 	 453.41 	 978171.87
-39.5715 	 -14.1049 	 133.06 	 978293.88
-39.6093 	 -14.0799 	 148.73 	 978286.74
-39.6532 	 -14.1909 	 115.03 	 978299.59
-39.3656 	 -14.5446 	 103.19 	 978330.11
-39.3769 	 -14.5027 	 153.86 	 978318.06
-46.2001 	 -10.7693 	 656.54 	 978026.02
-39.399 	 -14.4639 	 107.72 	 978322.32
-39.5505 	 -14.1936 	 121.24 	 978308.69
-39.5539 	 -14.1499 	 167.42 	 978294.49
-39.4927 	 -14.2813 	 133.58 	 978316.17
-39.3611 	 -14.5998 	 87.44 	 978335.01
-40.0032 	 -12.3491 	 268.78 	 978181.31
-39.9498 	 -12.3344 	 269.95 	 978181.01
-39.9116 	 -12.3124 	 243.71 	 978187.82
-39.8723 	 -12.2891 	 223.5 	 978191.38
-38.7547 	 -12.3989 	 193.3 	 978207.28
-38.7406 	 -12.4239 	 170.75 	 978207.73
-38.7203 	 -12.4419 	 79.83 	 978222.77
-38.6292 	 -12.5111 	 52.87 	 978219.81
-42.0053 	 -12.4278 	 1103.11 	 977961.72
-39.6251 	 -14.1964 	 129.75 	 978299.3
-39.5022 	 -14.2316 	 90.23 	 978321.36
-39.425 	 -14.3556 	 74.29 	 978329.77
-39.3981 	 -14.3961 	 80.54 	 978329.7
-39.4019 	 -14.4503 	 96.72 	 978324.24
-43.1813 	 -12.144 	 434.85 	 978089.58
-43.1681 	 -12.0985 	 465.47 	 978082.88
-43.1263 	 -12.0812 	 493.49 	 978082.93
-43.0841 	 -12.0482 	 460.0 	 978087.79
-43.0353 	 -12.0267 	 471.36 	 978082.1
-42.9888 	 -12.037 	 455.71 	 978077.68
-42.9595 	 -12.0648 	 464.08 	 978069.91
-42.8833 	 -12.1345 	 430.75 	 978073.4
-42.8484 	 -12.1675 	 426.06 	 978075.52
-42.8107 	 -12.203 	 431.91 	 978073.54
-42.777 	 -12.2347 	 422.18 	 978071.44
-42.7392 	 -12.2617 	 428.02 	 978063.59
-42.6953 	 -12.2778 	 453.63 	 978055.67
-42.6502 	 -12.2944 	 446.59 	 978056.92
-42.6072 	 -12.3102 	 475.01 	 978053.97
-42.5641 	 -12.326 	 482.5 	 978056.02
-42.5205 	 -12.3419 	 473.12 	 978066.07
-42.476 	 -12.3611 	 480.97 	 978066.6
-42.3922 	 -12.4011 	 588.17 	 978037.2
-42.351 	 -12.4249 	 873.63 	 977984.95
-42.3192 	 -12.4518 	 738.64 	 978013.73
-41.9177 	 -12.3925 	 1036.37 	 977960.31
-41.9625 	 -12.4076 	 1041.35 	 977963.38
-42.1015 	 -12.4222 	 1071.94 	 977965.05
-42.1413 	 -12.4494 	 1055.18 	 977963.48
-42.1877 	 -12.4549 	 935.96 	 977980.41
-42.2311 	 -12.4618 	 853.26 	 977995.68
-42.2775 	 -12.4726 	 837.8 	 977998.15
-41.8707 	 -12.4075 	 1048.28 	 977974.2
-41.828 	 -12.4295 	 1044.58 	 977972.23
-41.7519 	 -12.45 	 800.98 	 978016.53
-41.7076 	 -12.4712 	 773.06 	 978022.4
-41.665 	 -12.4668 	 754.27 	 978025.97
-41.5926 	 -12.4515 	 692.86 	 978043.71
-41.543 	 -12.4413 	 760.91 	 978023.94
-41.4924 	 -12.436 	 714.91 	 978037.5
-41.4582 	 -12.4654 	 879.31 	 978008.23
-41.4072 	 -12.4647 	 679.99 	 978049.06
-41.3595 	 -12.4779 	 492.11 	 978078.82
-42.923 	 -12.0972 	 442.89 	 978075.93
-42.0542 	 -12.4251 	 1167.69 	 977950.13
-40.2448 	 -12.5004 	 257.97 	 978160.57
-41.3633 	 -12.5236 	 459.67 	 978087.8
-41.3153 	 -12.4954 	 444.16 	 978092.95
-41.2942 	 -12.4991 	 490.24 	 978085.28
-41.2409 	 -12.5122 	 407.55 	 978102.88
-41.1466 	 -12.487 	 465.0 	 978100.0
-41.1959 	 -12.4982 	 387.85 	 978110.38
-41.0975 	 -12.4707 	 498.85 	 978091.75
-41.0469 	 -12.4748 	 541.65 	 978084.21
-40.9984 	 -12.4608 	 581.29 	 978078.89
-40.9474 	 -12.4685 	 634.79 	 978070.4
-40.8957 	 -12.4617 	 595.36 	 978081.25
-40.8504 	 -12.441 	 600.9 	 978080.45
-40.7997 	 -12.4441 	 555.68 	 978096.29
-40.6197 	 -12.4515 	 516.05 	 978113.5
-40.7504 	 -12.4398 	 515.88 	 978104.33
-40.7019 	 -12.4483 	 536.31 	 978102.89
-40.6527 	 -12.4503 	 548.52 	 978103.15
-40.5711 	 -12.4592 	 407.77 	 978137.91
-40.5275 	 -12.4819 	 348.01 	 978146.23
-40.4786 	 -12.5088 	 315.17 	 978152.91
-40.4299 	 -12.5026 	 282.99 	 978156.06
