LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-49.0178 	 -12.7897 	 261.31 	 978211.64
-48.9572 	 -12.7694 	 295.71 	 978199.09
-48.8961 	 -12.765 	 306.04 	 978193.79
-48.8411 	 -12.7331 	 261.61 	 978205.06
-48.5378 	 -12.6208 	 312.44 	 978180.38
-48.5003 	 -12.5658 	 323.01 	 978171.66
-48.4894 	 -12.5344 	 305.69 	 978176.09
-48.4211 	 -12.5169 	 330.49 	 978163.87
-48.0689 	 -12.1442 	 349.81 	 978153.19
-48.1208 	 -12.0908 	 300.07 	 978157.88
-47.5272 	 -11.0533 	 396.42 	 978078.59
-47.4853 	 -11.0181 	 315.22 	 978091.11
-47.5947 	 -11.11 	 405.18 	 978085.48
-47.5256 	 -11.2867 	 552.95 	 978057.51
-48.0169 	 -12.2019 	 400.79 	 978144.67
-48.1675 	 -11.4217 	 286.62 	 978142.12
-48.0989 	 -11.4467 	 286.98 	 978142.84
-48.0356 	 -11.4686 	 314.71 	 978133.04
-47.9661 	 -11.4536 	 327.62 	 978125.81
-47.9025 	 -11.4661 	 340.62 	 978120.77
-48.8072 	 -12.54 	 248.27 	 978203.37
-49.2039 	 -11.2667 	 286.29 	 978109.18
-47.2303 	 -12.7786 	 415.52 	 978097.78
-47.0986 	 -12.8414 	 416.33 	 978102.84
-47.4772 	 -12.0331 	 307.58 	 978124.22
-47.4425 	 -12.0622 	 324.75 	 978117.05
-47.3983 	 -12.1536 	 356.98 	 978094.24
-47.3569 	 -12.2039 	 404.35 	 978092.16
-47.8981 	 -12.6806 	 294.68 	 978152.22
-47.8992 	 -12.815 	 318.65 	 978142.5
-47.8683 	 -12.875 	 292.1 	 978147.41
-47.8206 	 -12.9786 	 356.56 	 978130.05
-47.7661 	 -13.0897 	 343.1 	 978132.12
-47.8058 	 -12.6456 	 288.44 	 978145.07
-47.6672 	 -12.6783 	 321.42 	 978123.37
-47.6042 	 -12.6383 	 344.4 	 978112.09
-47.5308 	 -12.6311 	 333.89 	 978109.22
-47.4594 	 -12.6128 	 345.71 	 978101.63
-47.3547 	 -12.7097 	 366.26 	 978099.82
-47.2953 	 -12.7472 	 415.42 	 978090.57
-46.9378 	 -12.9322 	 677.58 	 978043.97
-47.9853 	 -11.8147 	 276.38 	 978148.89
-48.2331 	 -11.9761 	 290.85 	 978152.77
-48.4197 	 -12.0847 	 236.5 	 978183.51
-47.7319 	 -11.7689 	 291.26 	 978139.75
-47.675 	 -11.8181 	 292.1 	 978138.65
-48.1025 	 -11.2019 	 262.64 	 978148.18
-48.0281 	 -11.2061 	 269.58 	 978143.24
-47.6253 	 -11.2258 	 281.75 	 978129.87
-47.8606 	 -11.1542 	 306.04 	 978118.65
-47.765 	 -11.1356 	 359.76 	 978108.17
-47.6633 	 -11.0581 	 420.62 	 978085.61
-47.6142 	 -11.0833 	 448.66 	 978077.35
-47.605 	 -11.3286 	 523.32 	 978063.96
-47.6169 	 -11.3944 	 516.28 	 978072.16
-47.6778 	 -11.4211 	 499.0 	 978075.78
-47.71 	 -11.4783 	 352.29 	 978109.03
-47.7711 	 -11.5161 	 350.27 	 978117.43
-47.7525 	 -11.6164 	 338.39 	 978122.92
-48.22 	 -11.8664 	 358.64 	 978139.35
-48.2775 	 -11.8247 	 307.64 	 978153.07
-48.2867 	 -11.7572 	 289.88 	 978155.64
-48.2847 	 -11.6919 	 266.62 	 978160.28
-48.2847 	 -11.6225 	 245.08 	 978158.45
-48.225 	 -11.4556 	 274.09 	 978150.19
-48.2022 	 -11.3994 	 287.03 	 978146.39
-48.2703 	 -11.3789 	 251.95 	 978155.42
-47.8561 	 -11.7994 	 301.61 	 978137.39
-48.5722 	 -11.0525 	 195.71 	 978156.25
-48.4483 	 -10.7886 	 243.46 	 978147.17
-48.5178 	 -10.8972 	 237.57 	 978150.6
-49.37 	 -13.2072 	 291.79 	 978227.34
-49.8494 	 -12.9597 	 286.84 	 978172.81
-47.2168 	 -10.1824 	 334.45 	 978064.15
-47.2307 	 -10.1563 	 345.4 	 978060.9
-47.2663 	 -10.1296 	 313.6 	 978067.16
-47.346 	 -10.1354 	 256.55 	 978086.83
-47.3885 	 -10.1299 	 312.98 	 978076.03
-47.4188 	 -10.0988 	 266.87 	 978087.38
-47.4585 	 -10.0835 	 277.16 	 978084.7
-47.5082 	 -10.0921 	 295.46 	 978081.5
-47.5221 	 -10.0504 	 308.83 	 978082.09
-47.5999 	 -9.999 	 260.23 	 978090.58
-47.6771 	 -9.9665 	 225.95 	 978096.76
-48.3778 	 -13.1067 	 463.56 	 978180.68
-48.3769 	 -13.1714 	 416.4 	 978193.27
-48.3942 	 -13.2306 	 464.95 	 978184.97
-47.0531 	 -12.7917 	 377.06 	 978106.38
-47.0689 	 -12.7386 	 395.83 	 978098.22
-47.1281 	 -12.6119 	 366.43 	 978097.18
-47.1706 	 -12.5544 	 354.29 	 978097.85
-47.1914 	 -12.4386 	 335.19 	 978101.29
-47.1928 	 -12.4386 	 314.39 	 978106.0
-47.3444 	 -13.1761 	 347.81 	 978117.52
-47.3972 	 -13.1425 	 364.1 	 978112.98
-47.4286 	 -13.0978 	 350.95 	 978115.58
-47.4089 	 -13.05 	 372.17 	 978110.34
-47.3489 	 -13.0569 	 386.64 	 978106.24
-47.2842 	 -13.0703 	 418.39 	 978100.62
-47.2219 	 -13.0578 	 478.64 	 978086.62
-47.1589 	 -13.0572 	 439.93 	 978089.22
-47.0967 	 -13.0644 	 461.26 	 978080.31
-47.0361 	 -13.0444 	 519.15 	 978067.51
-46.9661 	 -13.0431 	 532.89 	 978065.11
-46.9047 	 -13.0289 	 549.58 	 978061.75
-47.2553 	 -12.2742 	 366.88 	 978099.63
-47.2275 	 -12.3331 	 339.29 	 978103.81
-48.6792 	 -12.5708 	 307.46 	 978187.68
-48.7428 	 -12.5508 	 279.63 	 978196.29
-47.7029 	 -10.2813 	 295.43 	 978083.62
-47.7435 	 -10.2715 	 260.6 	 978099.04
-47.7724 	 -10.2821 	 273.75 	 978101.29
-47.844 	 -10.2649 	 290.13 	 978108.26
-47.5907 	 -10.5371 	 352.21 	 978084.06
-47.5618 	 -10.4551 	 346.38 	 978087.54
-47.5471 	 -10.3701 	 332.79 	 978087.06
-47.5513 	 -10.2115 	 368.53 	 978072.51
-47.5157 	 -10.1271 	 338.18 	 978072.77
-47.619 	 -10.5715 	 357.55 	 978085.45
-47.5888 	 -10.4913 	 342.1 	 978087.97
-47.5413 	 -10.4149 	 313.89 	 978092.9
-47.5496 	 -10.3282 	 347.28 	 978080.19
-48.3577 	 -10.6679 	 267.77 	 978135.78
-48.3163 	 -10.6432 	 281.79 	 978127.56
-48.2824 	 -10.6726 	 284.34 	 978120.81
-46.7543 	 -11.5793 	 573.88 	 978050.06
-46.7143 	 -11.5918 	 542.63 	 978057.17
-46.6715 	 -11.5943 	 589.99 	 978048.79
-46.626 	 -11.5871 	 662.97 	 978025.75
-48.1377 	 -10.0174 	 550.86 	 978050.68
-48.0102 	 -9.9776 	 334.24 	 978088.29
-47.9729 	 -9.9504 	 259.15 	 978102.95
-47.9363 	 -9.9768 	 329.84 	 978089.85
-46.581 	 -11.5815 	 703.15 	 978019.06
-46.561 	 -11.5452 	 666.01 	 978026.92
-46.5446 	 -11.5065 	 785.44 	 977999.91
-46.5254 	 -11.4721 	 903.71 	 977975.93
-46.8377 	 -11.5854 	 689.32 	 978035.92
-46.816 	 -11.4999 	 600.33 	 978046.07
-46.859 	 -11.4207 	 535.36 	 978064.74
-46.9385 	 -11.3749 	 569.73 	 978060.95
-47.0063 	 -11.1871 	 550.77 	 978061.19
-47.0215 	 -11.1443 	 518.91 	 978062.79
-47.0879 	 -11.0843 	 513.4 	 978056.54
-46.8302 	 -11.5404 	 637.58 	 978039.3
-46.8454 	 -11.4635 	 515.11 	 978063.75
-46.8952 	 -11.3924 	 505.5 	 978073.57
-47.0004 	 -11.2868 	 570.72 	 978064.38
-46.9979 	 -11.2413 	 550.93 	 978065.33
-47.0624 	 -11.1221 	 513.04 	 978058.54
-48.301 	 -11.3496 	 262.05 	 978147.45
-48.3407 	 -11.326 	 273.63 	 978141.96
-48.381 	 -11.304 	 241.75 	 978147.9
-48.3943 	 -11.261 	 251.16 	 978144.69
-48.4668 	 -11.2001 	 251.85 	 978147.11
-48.4688 	 -11.1071 	 249.39 	 978147.88
-48.4327 	 -11.0726 	 265.34 	 978142.2
-48.4118 	 -11.0276 	 268.58 	 978137.5
-48.3904 	 -10.9851 	 290.9 	 978131.78
-47.3496 	 -11.1646 	 439.76 	 978073.49
-47.3924 	 -11.1521 	 485.13 	 978063.49
-47.4352 	 -11.1321 	 398.38 	 978084.11
-47.5296 	 -11.1474 	 466.56 	 978065.81
-47.5749 	 -11.1371 	 436.72 	 978077.34
-48.3707 	 -10.934 	 263.63 	 978139.26
-48.3285 	 -11.2243 	 300.03 	 978133.37
-48.291 	 -11.2029 	 279.19 	 978136.21
-48.2529 	 -11.1821 	 291.55 	 978132.21
-48.3918 	 -10.6846 	 256.67 	 978140.72
-48.3877 	 -10.639 	 220.47 	 978151.69
-48.3702 	 -10.596 	 246.23 	 978144.17
-48.3804 	 -10.5499 	 238.4 	 978137.45
-48.3596 	 -10.5088 	 237.55 	 978141.9
-48.3285 	 -10.4771 	 249.33 	 978134.46
-48.3143 	 -10.4343 	 256.11 	 978122.53
-48.2827 	 -10.3343 	 269.25 	 978106.99
-48.1199 	 -10.2913 	 645.03 	 978042.78
-47.9677 	 -10.2296 	 412.73 	 978085.11
-48.3304 	 -9.9815 	 212.02 	 978109.2
-48.3099 	 -10.0179 	 220.52 	 978106.32
-48.3185 	 -10.0593 	 220.47 	 978101.92
-48.3102 	 -10.1049 	 251.27 	 978094.61
-48.3013 	 -10.151 	 284.14 	 978084.49
-48.3046 	 -10.201 	 278.52 	 978087.84
-48.3124 	 -10.2432 	 282.6 	 978089.49
-48.2977 	 -10.2854 	 225.07 	 978107.83
-48.2979 	 -10.331 	 275.36 	 978103.62
-48.2413 	 -10.326 	 282.17 	 978105.77
-48.0802 	 -10.2696 	 590.59 	 978051.28
-48.014 	 -10.231 	 427.41 	 978083.63
-47.9268 	 -10.2446 	 369.35 	 978094.96
-47.8843 	 -10.2526 	 348.76 	 978099.1
-48.2713 	 -10.2107 	 299.76 	 978087.67
-48.2249 	 -10.2076 	 678.68 	 978018.6
-48.181 	 -10.1924 	 693.73 	 978022.02
-47.9157 	 -10.0165 	 344.86 	 978086.55
-47.869 	 -10.0132 	 302.61 	 978093.51
-47.8252 	 -10.0057 	 233.37 	 978107.21
-47.7788 	 -9.9999 	 303.93 	 978088.35
-47.7332 	 -9.9965 	 310.3 	 978083.56
-47.6857 	 -10.0107 	 343.68 	 978076.54
-47.7004 	 -10.054 	 361.46 	 978075.29
-47.7096 	 -10.0993 	 376.19 	 978075.0
-47.679 	 -10.1321 	 353.74 	 978079.18
-47.6765 	 -10.2221 	 330.68 	 978078.59
-47.7213 	 -10.2329 	 382.76 	 978072.64
-47.7674 	 -10.2446 	 331.91 	 978089.22
-47.6304 	 -10.1821 	 346.33 	 978073.17
-47.611 	 -10.2165 	 358.53 	 978068.84
-47.5785 	 -10.2438 	 406.83 	 978063.08
-47.5671 	 -10.2804 	 327.99 	 978082.49
-47.5918 	 -10.2985 	 309.16 	 978084.3
-47.6263 	 -10.289 	 379.62 	 978064.29
-47.6635 	 -10.291 	 369.21 	 978064.61
-47.1332 	 -10.1988 	 384.28 	 978042.59
-46.5446 	 -10.2726 	 443.9 	 978028.1
-46.9527 	 -11.3421 	 542.53 	 978068.16
-48.1629 	 -10.1493 	 670.65 	 978026.38
-48.164 	 -10.1035 	 666.5 	 978027.96
-48.1504 	 -10.0599 	 642.07 	 978034.12
-48.4449 	 -11.2418 	 243.84 	 978142.74
-48.3529 	 -11.251 	 264.15 	 978141.94
-48.2004 	 -10.3085 	 291.68 	 978102.7
-48.1599 	 -10.3135 	 408.49 	 978090.99
-48.0527 	 -9.9979 	 369.28 	 978081.37
-47.5521 	 -10.0096 	 295.53 	 978085.5
-47.6702 	 -10.1768 	 361.13 	 978075.4
-47.5324 	 -10.1651 	 342.64 	 978075.55
-47.7988 	 -10.6943 	 279.33 	 978113.3
-47.964 	 -10.4501 	 407.95 	 978094.84
-47.5807 	 -10.6635 	 335.61 	 978088.68
-47.5165 	 -10.871 	 434.92 	 978076.02
-47.2738 	 -10.6085 	 433.38 	 978042.5
-46.9313 	 -10.2832 	 387.61 	 978029.84
-46.5232 	 -10.3121 	 451.12 	 978029.56
-46.1346 	 -10.6046 	 705.83 	 978020.46
-46.9996 	 -11.3327 	 551.96 	 978066.46
-47.2954 	 -10.9435 	 409.84 	 978064.45
-47.2513 	 -10.9585 	 403.57 	 978066.91
-47.2043 	 -10.9654 	 428.04 	 978063.51
-47.4707 	 -10.6813 	 379.33 	 978080.51
-47.4385 	 -10.6479 	 378.84 	 978077.56
-47.3485 	 -10.6385 	 354.22 	 978071.11
-47.2113 	 -10.5421 	 387.36 	 978042.7
-48.2368 	 -10.6729 	 260.03 	 978128.65
-48.1682 	 -10.719 	 285.41 	 978132.39
-48.1366 	 -10.7518 	 304.25 	 978120.89
-48.121 	 -10.7946 	 319.56 	 978113.47
-47.6174 	 -10.631 	 349.43 	 978088.46
-47.6588 	 -10.6518 	 373.69 	 978087.61
-47.7004 	 -10.6532 	 420.57 	 978079.23
-47.834 	 -10.6871 	 453.61 	 978077.59
-47.8582 	 -10.7099 	 492.94 	 978068.65
-47.9315 	 -10.7513 	 658.44 	 978028.18
-47.9679 	 -10.7563 	 720.38 	 978017.4
-48.0127 	 -10.7518 	 711.44 	 978021.95
-48.0549 	 -10.7715 	 604.84 	 978045.03
-48.0827 	 -10.804 	 444.16 	 978081.47
-47.9938 	 -10.7407 	 746.15 	 978012.87
-47.1224 	 -11.0554 	 461.37 	 978067.35
-47.1365 	 -11.0265 	 391.09 	 978079.25
-47.1165 	 -11.5313 	 455.01 	 978090.36
-47.1004 	 -11.4443 	 461.55 	 978082.09
-47.0754 	 -11.4071 	 484.02 	 978078.07
-47.0393 	 -11.3793 	 524.63 	 978070.99
-46.9943 	 -11.3713 	 595.68 	 978056.89
-46.8404 	 -11.3815 	 547.22 	 978064.88
-46.7971 	 -11.3671 	 543.06 	 978061.96
-46.759 	 -11.3418 	 569.48 	 978053.04
-46.7285 	 -11.3074 	 599.36 	 978041.97
-46.6882 	 -11.2854 	 567.08 	 978046.23
-46.9799 	 -11.3602 	 588.3 	 978059.33
-46.799 	 -11.5263 	 573.89 	 978051.14
-46.7904 	 -11.589 	 647.76 	 978039.28
-46.7657 	 -11.5679 	 635.66 	 978037.88
-47.2732 	 -11.199 	 528.93 	 978072.5
-48.2166 	 -11.3929 	 287.65 	 978153.27
-48.2607 	 -11.379 	 268.49 	 978155.43
-47.1777 	 -10.4576 	 309.27 	 978059.26
-47.1002 	 -10.4115 	 422.77 	 978030.95
