LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-49.5969 	 -6.0986 	 178.06 	 978032.85
-49.7386 	 -6.0892 	 193.34 	 978041.21
-49.8081 	 -6.0842 	 184.11 	 978038.83
-50.0286 	 -6.1019 	 598.23 	 977965.01
-50.0597 	 -6.0661 	 644.59 	 977946.61
-50.1133 	 -6.0406 	 665.13 	 977942.21
-49.2969 	 -6.1089 	 115.03 	 978034.07
-49.2617 	 -6.1367 	 164.7 	 978017.71
-55.6889 	 -6.0025 	 166.48 	 978016.59
-55.7056 	 -5.9467 	 134.08 	 978026.54
-55.7278 	 -5.8133 	 121.29 	 978025.99
-55.7417 	 -5.7339 	 158.91 	 978014.33
-55.7739 	 -5.6681 	 213.35 	 978000.17
-55.5772 	 -6.3447 	 188.79 	 978006.49
-55.5631 	 -6.4158 	 172.58 	 978009.43
-55.5122 	 -6.6514 	 200.72 	 977996.97
-55.4794 	 -6.73 	 193.07 	 978000.19
-48.0422 	 -2.1911 	 -4.44 	 978004.0
-47.945 	 -1.9964 	 22.94 	 978000.81
-55.6331 	 -6.1739 	 212.84 	 977998.38
-56.3058 	 -4.5486 	 65.4 	 978006.36
-56.3189 	 -4.6022 	 46.57 	 978014.74
-56.3794 	 -4.6253 	 48.01 	 978017.87
-56.4419 	 -4.6625 	 60.22 	 978015.84
-56.5039 	 -4.68 	 57.07 	 978012.76
-56.5575 	 -4.6381 	 58.47 	 978007.41
-56.6358 	 -4.6664 	 49.78 	 978010.29
-56.7239 	 -4.6733 	 40.35 	 978008.64
-56.1464 	 -4.2306 	 64.65 	 977990.97
-56.1861 	 -4.2183 	 33.66 	 977995.44
-48.3775 	 -5.6842 	 161.35 	 978024.35
-48.3289 	 -5.6903 	 125.3 	 978039.88
-48.2547 	 -5.6758 	 144.19 	 978021.75
-48.1761 	 -5.7067 	 69.67 	 978023.72
-48.7394 	 -5.4908 	 100.71 	 978004.26
-48.7469 	 -5.5575 	 130.88 	 977992.55
-48.7294 	 -5.6164 	 139.35 	 977990.93
-48.7003 	 -5.6764 	 139.35 	 977993.32
-48.6967 	 -5.7356 	 136.06 	 977990.37
-49.6519 	 -5.7933 	 151.44 	 977984.45
-48.6181 	 -5.845 	 170.61 	 977988.2
-48.625 	 -5.9122 	 187.33 	 977985.65
-48.6458 	 -5.9842 	 171.51 	 977992.35
-48.6286 	 -6.0475 	 163.08 	 977995.29
-48.5936 	 -6.115 	 176.5 	 977998.75
-50.2611 	 -6.8842 	 318.52 	 978000.79
-50.32 	 -6.8514 	 269.13 	 978008.0
-50.4303 	 -6.8047 	 316.12 	 978005.73
-50.4942 	 -6.8036 	 278.14 	 978010.22
-50.5733 	 -6.8172 	 301.77 	 978013.96
-50.6742 	 -6.7414 	 321.41 	 978004.11
-50.4803 	 -4.3936 	 115.79 	 978018.87
-50.4786 	 -4.4558 	 112.38 	 978019.65
-50.4394 	 -4.4861 	 109.7 	 978022.01
-55.9953 	 -4.7008 	 115.18 	 978000.78
-56.0389 	 -4.2256 	 40.04 	 977995.69
-56.0186 	 -4.1756 	 -2.54 	 977999.18
-55.9675 	 -4.1628 	 29.89 	 977986.43
-55.9436 	 -4.115 	 45.11 	 977981.21
-55.8867 	 -4.0736 	 56.46 	 977979.54
