LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-56.3463 	 -15.9028 	 177.58 	 978379.86
-56.4525 	 -15.7975 	 284.9 	 978327.82
-57.2073 	 -14.9575 	 192.24 	 978288.62
-57.2117 	 -15.038 	 186.2 	 978294.44
-57.2949 	 -15.0448 	 194.88 	 978291.7
-55.9514 	 -15.1948 	 299.38 	 978273.16
-55.9553 	 -15.4591 	 190.65 	 978327.53
-55.8899 	 -15.4545 	 257.98 	 978309.68
-55.9612 	 -15.5379 	 180.1 	 978338.69
-55.8795 	 -15.5335 	 217.47 	 978327.61
-55.7795 	 -15.539 	 219.45 	 978324.58
-55.7368 	 -15.5413 	 219.77 	 978322.84
-55.718 	 -15.3881 	 516.39 	 978247.88
-55.6185 	 -14.9533 	 357.56 	 978249.71
-55.6276 	 -14.892 	 408.96 	 978239.59
-55.6729 	 -14.9125 	 349.49 	 978254.73
-55.4618 	 -15.0445 	 344.74 	 978252.73
-55.4494 	 -15.1229 	 362.51 	 978252.42
-55.705 	 -15.0464 	 311.24 	 978257.55
-55.3699 	 -15.1168 	 399.81 	 978245.76
-55.3633 	 -15.0651 	 331.88 	 978258.69
-55.2884 	 -15.1227 	 408.03 	 978248.67
-55.2094 	 -15.1365 	 444.01 	 978245.56
-55.211 	 -15.2801 	 699.18 	 978192.12
-55.5541 	 -15.365 	 381.55 	 978272.14
-55.043 	 -15.3762 	 665.53 	 978202.96
-54.9519 	 -15.3734 	 649.91 	 978200.68
-54.9529 	 -15.2905 	 651.43 	 978201.47
-54.8759 	 -15.2944 	 665.18 	 978194.28
-54.9567 	 -15.2157 	 743.15 	 978185.82
-55.0393 	 -15.2908 	 631.19 	 978207.49
-55.1312 	 -15.3773 	 629.04 	 978214.88
-55.2756 	 -15.2321 	 401.78 	 978255.27
-55.2159 	 -15.2108 	 548.15 	 978225.47
-55.3025 	 -15.3684 	 544.31 	 978238.12
-55.382 	 -15.3847 	 637.78 	 978220.99
-55.4649 	 -15.5406 	 744.85 	 978214.3
