LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-41.0099 	 -18.9022 	 601.16 	 978398.99
-41.0522 	 -18.924 	 627.78 	 978393.79
-40.8941 	 -19.0588 	 301.07 	 978475.46
-40.7947 	 -18.8101 	 167.28 	 978489.25
-40.6767 	 -19.0939 	 140.49 	 978520.77
-40.5384 	 -19.0228 	 163.73 	 978519.39
-40.4364 	 -18.7378 	 174.18 	 978501.68
-40.4749 	 -18.7777 	 85.46 	 978518.1
-40.4749 	 -18.8402 	 125.93 	 978518.38
-40.4943 	 -18.8843 	 98.39 	 978525.05
-40.5119 	 -18.942 	 175.38 	 978515.15
-40.5313 	 -18.9892 	 116.11 	 978527.92
-40.5414 	 -19.0699 	 146.73 	 978524.7
-40.5822 	 -19.1034 	 89.12 	 978536.87
-40.9044 	 -19.1718 	 303.73 	 978481.94
-40.8734 	 -19.2161 	 201.09 	 978502.93
-40.8144 	 -19.2337 	 99.52 	 978529.89
-40.2668 	 -18.7761 	 126.03 	 978527.45
-40.7156 	 -18.8315 	 151.86 	 978495.91
-40.6804 	 -18.7933 	 126.24 	 978499.78
-40.6238 	 -18.8086 	 120.79 	 978503.78
-40.578 	 -18.7856 	 145.64 	 978498.7
-40.5368 	 -18.7635 	 140.95 	 978502.96
-40.4896 	 -18.7581 	 101.18 	 978517.11
-40.8284 	 -18.4314 	 193.89 	 978462.86
-40.7037 	 -20.0491 	 690.62 	 978460.69
-40.5579 	 -20.0863 	 209.3 	 978561.37
-40.1011 	 -18.6027 	 82.45 	 978530.95
-39.9734 	 -18.5081 	 62.46 	 978533.25
-39.842 	 -18.7261 	 12.57 	 978558.28
-39.8065 	 -18.7726 	 -0.68 	 978563.84
-39.8047 	 -18.8213 	 -0.8 	 978566.88
-39.8006 	 -18.8781 	 -1.8 	 978566.95
-39.7861 	 -18.9207 	 -3.84 	 978567.06
-39.7575 	 -18.9738 	 -4.35 	 978571.83
-40.1417 	 -18.6695 	 90.9 	 978530.25
-39.7086 	 -18.4198 	 -2.02 	 978542.31
-39.7605 	 -18.3789 	 6.06 	 978542.0
-39.8066 	 -18.3232 	 30.16 	 978537.77
-39.8598 	 -18.3225 	 40.08 	 978533.85
-39.912 	 -18.3089 	 -2.59 	 978538.51
-39.8868 	 -18.467 	 44.06 	 978539.96
-39.8418 	 -18.5074 	 32.23 	 978543.07
-39.7963 	 -18.5389 	 17.56 	 978544.88
-39.7525 	 -18.5677 	 -1.18 	 978547.78
-39.7306 	 -18.5952 	 -3.56 	 978547.97
-40.1306 	 -18.0644 	 109.3 	 978485.97
-40.1554 	 -18.0244 	 109.02 	 978483.81
-40.0911 	 -18.1049 	 105.74 	 978492.36
-40.0896 	 -18.1619 	 90.26 	 978499.33
-40.0606 	 -18.2023 	 80.4 	 978504.64
-40.0209 	 -18.2306 	 74.11 	 978510.63
-39.9924 	 -18.2816 	 63.67 	 978518.42
-40.4413 	 -18.2818 	 181.93 	 978470.71
-40.4869 	 -18.2529 	 243.45 	 978455.51
-40.5239 	 -18.1652 	 218.31 	 978455.5
-40.5425 	 -18.0559 	 203.99 	 978451.49
-40.5548 	 -17.9437 	 244.87 	 978434.34
-40.498 	 -17.9178 	 200.76 	 978443.42
-40.8348 	 -18.4794 	 220.15 	 978459.4
-40.7499 	 -18.6315 	 134.64 	 978487.79
-40.884 	 -18.3416 	 429.09 	 978409.88
-40.7588 	 -18.2969 	 186.93 	 978458.15
-40.5301 	 -18.2186 	 186.94 	 978463.22
-41.1927 	 -18.833 	 472.22 	 978419.66
