LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-38.1501 	 -4.6595 	 71.85 	 978069.15
-38.061 	 -4.8079 	 13.51 	 978059.13
-38.0437 	 -4.8406 	 24.99 	 978057.69
-38.0553 	 -4.8218 	 28.25 	 978055.62
-38.0306 	 -4.9881 	 49.46 	 978069.8
-40.6681 	 -3.0406 	 30.4 	 978057.19
-40.2283 	 -3.1306 	 42.13 	 978051.27
-40.7464 	 -4.2811 	 791.46 	 977852.11
-38.1561 	 -5.1483 	 34.84 	 978078.83
-37.9892 	 -5.0714 	 17.81 	 978082.77
-40.4761 	 -3.6039 	 856.06 	 977853.09
-40.5192 	 -3.5875 	 787.58 	 977870.85
-40.4519 	 -3.5978 	 774.66 	 977867.55
-40.735 	 -3.9286 	 165.31 	 977988.96
-39.1853 	 -5.6917 	 206.37 	 978017.35
-39.1708 	 -5.6961 	 192.23 	 978020.8
-39.1608 	 -5.7003 	 188.48 	 978021.45
-39.1489 	 -5.7103 	 187.0 	 978022.16
-39.1378 	 -5.7222 	 198.15 	 978021.77
-39.1233 	 -5.7361 	 187.6 	 978024.35
-39.1003 	 -5.7406 	 166.32 	 978028.02
-39.4303 	 -5.8269 	 266.8 	 977997.38
-39.481 	 -6.0998 	 348.54 	 977975.16
-38.9228 	 -4.5594 	 135.3 	 978027.0
-38.9703 	 -4.5389 	 178.05 	 978018.36
-39.0072 	 -4.5203 	 177.93 	 978016.84
-39.0194 	 -4.5144 	 192.13 	 978013.2
-39.0297 	 -4.51 	 205.58 	 978010.33
-39.0447 	 -4.5086 	 225.67 	 978005.28
-39.0758 	 -4.4778 	 227.92 	 978004.67
-39.0939 	 -4.4644 	 235.77 	 978003.47
-39.1106 	 -4.4492 	 254.53 	 978000.56
-39.1253 	 -4.4319 	 237.26 	 978003.62
-39.1308 	 -4.4142 	 220.85 	 978007.33
-39.1603 	 -4.3939 	 212.33 	 978008.08
-39.1797 	 -4.3889 	 193.77 	 978010.73
-39.2011 	 -4.3808 	 194.36 	 978010.51
-39.2236 	 -4.3689 	 191.25 	 978010.71
-39.2692 	 -4.3658 	 137.29 	 978019.7
-39.2917 	 -4.3586 	 131.63 	 978021.04
-39.3617 	 -5.1419 	 230.33 	 978006.67
-39.3792 	 -5.1253 	 224.18 	 978008.1
-39.4006 	 -5.1119 	 204.35 	 978011.17
-39.4461 	 -5.1031 	 250.3 	 978001.65
-39.5719 	 -5.1133 	 232.39 	 978000.97
-39.5931 	 -5.1119 	 236.8 	 977998.85
-39.6037 	 -5.1123 	 241.65 	 977998.42
-39.6142 	 -5.1064 	 255.05 	 977996.5
-39.6378 	 -5.1094 	 256.57 	 977994.42
-39.6608 	 -5.1153 	 239.92 	 977997.93
-39.7294 	 -5.1258 	 264.28 	 977993.84
-38.8178 	 -3.6039 	 17.29 	 978074.93
-39.4277 	 -6.1352 	 306.49 	 977985.55
-39.421 	 -6.0003 	 360.05 	 977972.76
-39.4176 	 -5.9485 	 295.89 	 977987.01
-39.0242 	 -5.7342 	 171.09 	 978026.49
-39.0128 	 -5.7333 	 138.39 	 978034.74
-39.4117 	 -3.6608 	 68.25 	 978033.74
-39.4178 	 -3.6158 	 104.41 	 978023.65
-39.442 	 -3.5915 	 77.25 	 978031.17
-39.4944 	 -3.5153 	 81.0 	 978029.79
-39.5393 	 -3.4782 	 81.66 	 978029.45
-39.7439 	 -3.4053 	 31.56 	 978039.39
-39.7686 	 -3.4011 	 50.41 	 978033.52
-39.8603 	 -3.3483 	 18.6 	 978037.58
-39.8775 	 -3.3283 	 36.2 	 978034.76
-39.3239 	 -5.3648 	 188.42 	 978017.32
-39.0631 	 -4.9779 	 197.99 	 978028.71
-39.0495 	 -5.0858 	 187.69 	 978027.48
-38.1826 	 -4.5896 	 81.99 	 978072.98
-37.7131 	 -4.5831 	 17.54 	 978089.06
-37.6581 	 -4.6111 	 16.71 	 978084.22
-37.6207 	 -4.6519 	 20.68 	 978075.7
-40.0436 	 -3.9403 	 172.75 	 977983.86
-40.0575 	 -3.965 	 139.53 	 977989.17
-40.1522 	 -4.1861 	 162.2 	 977978.8
-39.2797 	 -5.6644 	 314.28 	 977985.75
-39.2733 	 -5.6761 	 283.44 	 977991.88
-39.2636 	 -5.6878 	 277.03 	 977993.25
-39.2539 	 -5.6897 	 253.64 	 978000.27
-38.0471 	 -4.5852 	 31.51 	 978067.9
-38.1561 	 -4.5887 	 73.91 	 978073.58
-37.8286 	 -4.8473 	 4.17 	 978067.84
-37.8744 	 -4.5803 	 24.02 	 978058.99
-38.7444 	 -4.3131 	 164.81 	 978027.49
-38.73 	 -4.2242 	 80.27 	 978046.58
-38.8417 	 -4.3603 	 104.61 	 978035.71
-38.9392 	 -5.4929 	 193.13 	 978031.19
-39.1489 	 -4.1593 	 100.37 	 978037.63
-38.925 	 -4.0284 	 91.7 	 978040.86
-38.6858 	 -4.0251 	 113.84 	 978036.06
-38.6922 	 -3.9562 	 81.7 	 978041.66
-38.57 	 -3.7812 	 20.92 	 978065.18
-38.6053 	 -3.809 	 16.01 	 978062.01
-38.6264 	 -3.877 	 38.96 	 978050.02
-38.6473 	 -3.8573 	 46.12 	 978046.09
-38.7283 	 -4.0107 	 115.2 	 978034.33
-38.9658 	 -3.6161 	 14.65 	 978071.28
-39.2969 	 -3.6006 	 66.75 	 978040.88
-39.0492 	 -5.7356 	 197.93 	 978021.49
-39.4744 	 -7.2247 	 777.44 	 977890.91
-39.4903 	 -7.2369 	 914.91 	 977860.27
-39.5394 	 -7.2128 	 924.6 	 977862.61
-39.5642 	 -7.2003 	 916.04 	 977867.99
-39.6911 	 -7.1175 	 477.0 	 977971.03
-39.7089 	 -7.135 	 596.11 	 977942.62
-39.7369 	 -7.1728 	 541.03 	 977953.1
-39.7117 	 -7.0644 	 526.29 	 977965.84
-39.7683 	 -6.9772 	 627.3 	 977941.52
-39.7853 	 -6.9578 	 698.41 	 977920.29
-39.8264 	 -6.9217 	 596.93 	 977935.41
-39.2972 	 -3.5483 	 57.29 	 978044.38
-39.2967 	 -3.5203 	 58.8 	 978044.2
-39.2958 	 -3.4614 	 64.76 	 978045.0
-39.2953 	 -3.4431 	 55.88 	 978047.72
-38.4822 	 -3.7686 	 9.32 	 978063.73
-39.2939 	 -3.4053 	 40.28 	 978052.74
-39.2939 	 -3.3789 	 40.83 	 978054.93
-39.2897 	 -3.3569 	 22.42 	 978060.83
-39.2797 	 -3.3344 	 63.87 	 978055.19
-39.2761 	 -3.3231 	 62.92 	 978056.57
-39.2708 	 -3.3081 	 27.03 	 978065.92
-38.5976 	 -3.8851 	 35.19 	 978052.94
-38.5853 	 -3.8436 	 35.01 	 978053.83
-40.3444 	 -6.0464 	 422.09 	 977958.14
-40.3647 	 -6.0639 	 421.16 	 977959.7
-40.3858 	 -6.0819 	 438.56 	 977956.89
-40.4083 	 -6.095 	 414.69 	 977961.72
-40.4639 	 -6.1322 	 419.49 	 977961.0
-40.4811 	 -6.1514 	 423.34 	 977959.01
