LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-36.159 	 -8.5684 	 658.58 	 977977.14
-36.1239 	 -8.5362 	 471.96 	 978012.57
-36.025 	 -8.4783 	 431.9 	 978026.0
-36.6014 	 -8.6967 	 831.57 	 977936.21
-36.5735 	 -8.6588 	 770.71 	 977945.88
-36.5425 	 -8.6228 	 701.15 	 977958.28
-36.5177 	 -8.5827 	 642.72 	 977971.19
-36.482 	 -8.5509 	 635.88 	 977974.29
-36.1833 	 -8.8641 	 552.08 	 978011.18
-36.1306 	 -8.8473 	 554.89 	 978009.58
-36.0789 	 -8.8647 	 500.79 	 978027.19
-36.0144 	 -8.7883 	 593.41 	 977996.87
-36.0222 	 -8.7416 	 677.86 	 977978.99
-36.0251 	 -8.7019 	 694.4 	 977974.24
-36.0053 	 -8.6639 	 526.67 	 978005.49
-36.0057 	 -8.6269 	 441.53 	 978020.86
-36.052 	 -8.6371 	 623.35 	 977983.6
-36.0935 	 -8.6549 	 682.89 	 977971.53
-36.1188 	 -8.6906 	 737.31 	 977962.6
-36.4873 	 -8.7058 	 807.15 	 977947.57
-36.4523 	 -8.7147 	 750.62 	 977961.58
-36.1561 	 -8.7241 	 699.82 	 977974.71
-36.1737 	 -8.7365 	 689.9 	 977976.97
-36.2313 	 -8.732 	 626.53 	 977991.6
-36.2991 	 -8.7517 	 652.08 	 977987.36
-36.3347 	 -8.7431 	 629.95 	 977989.58
-36.3342 	 -8.7198 	 737.14 	 977966.46
-36.2185 	 -8.4676 	 554.98 	 977996.77
-36.2501 	 -8.5072 	 534.83 	 978009.56
-35.1586 	 -8.2273 	 97.17 	 978132.05
-38.2296 	 -8.0124 	 460.1 	 977988.95
-38.4451 	 -8.0023 	 432.25 	 977998.38
-38.4836 	 -8.0034 	 460.92 	 977989.6
-38.5725 	 -8.0132 	 432.82 	 977990.56
-38.8406 	 -8.0203 	 578.82 	 977969.79
-38.7633 	 -8.0252 	 498.33 	 977983.89
-38.677 	 -8.0055 	 511.72 	 977980.28
-39.2544 	 -8.0678 	 436.08 	 977992.15
