LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-37.405 	 -10.309 	 178.15 	 978147.99
-37.404 	 -10.282 	 180.98 	 978146.57
-37.404 	 -10.209 	 277.29 	 978123.55
-37.356 	 -10.235 	 208.74 	 978135.14
-37.334 	 -10.262 	 172.61 	 978144.2
-37.313 	 -10.264 	 233.83 	 978133.74
-37.295 	 -10.257 	 220.13 	 978137.91
-37.245 	 -10.236 	 218.07 	 978137.14
-37.217 	 -10.24 	 231.23 	 978135.31
-37.196 	 -10.228 	 225.85 	 978136.64
-37.3 	 -10.272 	 239.96 	 978134.04
-37.25 	 -10.368 	 234.47 	 978140.79
-37.227 	 -10.378 	 236.16 	 978141.34
-37.211 	 -10.391 	 238.85 	 978142.85
-37.191 	 -10.455 	 198.15 	 978157.3
-37.42 	 -10.547 	 244.83 	 978136.92
-37.372 	 -10.558 	 261.27 	 978130.26
-37.704 	 -9.7707 	 183.51 	 978100.72
-37.725 	 -9.7546 	 147.7 	 978115.44
-37.746 	 -9.7371 	 175.75 	 978117.77
-37.763 	 -9.7162 	 207.67 	 978110.9
-37.777 	 -9.7018 	 187.1 	 978113.13
-37.599 	 -9.968 	 257.54 	 978098.47
-37.559 	 -10.005 	 283.24 	 978107.49
-37.461 	 -10.003 	 270.1 	 978111.06
-37.442 	 -9.9983 	 303.68 	 978104.46
-37.43 	 -9.9805 	 239.77 	 978115.87
-37.408 	 -9.9667 	 217.34 	 978119.55
-37.353 	 -9.9132 	 104.3 	 978132.88
-37.302 	 -9.921 	 25.18 	 978153.61
-37.273 	 -9.9202 	 42.49 	 978150.33
-37.226 	 -9.9397 	 189.92 	 978123.22
-37.185 	 -9.9583 	 170.75 	 978131.38
-37.161 	 -9.9677 	 94.3 	 978146.94
-36.858 	 -10.193 	 -2.76 	 978186.06
-36.899 	 -10.182 	 34.55 	 978180.37
-36.906 	 -10.154 	 -0.89 	 978185.59
-36.939 	 -10.16 	 97.98 	 978165.94
-36.977 	 -10.139 	 39.57 	 978175.13
-37.016 	 -10.109 	 173.14 	 978147.64
-37.092 	 -10.073 	 201.58 	 978139.77
-37.113 	 -10.047 	 113.63 	 978154.78
-37.948 	 -9.8735 	 308.23 	 978087.96
-37.948 	 -9.9569 	 342.29 	 978086.27
-37.883 	 -9.9507 	 319.67 	 978084.99
-37.791 	 -9.9585 	 266.36 	 978102.76
-37.369 	 -11.127 	 27.0 	 978226.62
-37.372 	 -11.034 	 70.61 	 978211.06
-37.3 	 -11.218 	 3.84 	 978228.18
-37.165 	 -11.177 	 -9.0 	 978193.68
-37.247 	 -11.265 	 -4.11 	 978222.31
-37.324 	 -11.426 	 -6.72 	 978242.8
-37.524 	 -11.374 	 17.44 	 978253.76
-37.705 	 -11.54 	 44.73 	 978245.06
-37.539 	 -11.201 	 55.22 	 978239.55
-37.623 	 -11.126 	 96.51 	 978236.91
-37.538 	 -11.127 	 105.1 	 978225.89
-37.621 	 -11.061 	 63.22 	 978240.67
-37.708 	 -11.126 	 148.03 	 978230.92
-37.714 	 -11.21 	 150.53 	 978232.36
