LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-50.5122 	 -23.2411 	 451.81 	 978661.92
-50.425 	 -23.2661 	 499.87 	 978650.01
-50.4431 	 -23.3292 	 438.97 	 978663.41
-50.7958 	 -23.1997 	 426.79 	 978662.96
-50.8519 	 -22.9911 	 408.15 	 978640.4
-50.9878 	 -22.8064 	 331.73 	 978662.69
-50.8781 	 -22.8325 	 354.51 	 978653.46
-50.8631 	 -22.9086 	 390.31 	 978645.55
-50.7789 	 -23.0603 	 485.89 	 978631.74
-50.4281 	 -23.1911 	 390.16 	 978669.4
-50.355 	 -23.2244 	 505.07 	 978643.58
-50.3356 	 -23.3006 	 628.74 	 978621.83
-50.2886 	 -23.3672 	 607.86 	 978634.28
-50.2114 	 -23.3553 	 565.51 	 978639.24
-50.7031 	 -23.1025 	 506.79 	 978640.09
-50.8158 	 -23.1258 	 355.6 	 978663.11
-50.9581 	 -23.135 	 364.85 	 978657.85
-50.2139 	 -23.6319 	 547.05 	 978669.61
-50.2281 	 -23.7033 	 609.54 	 978654.45
-50.3108 	 -23.6344 	 525.44 	 978675.82
-50.7075 	 -22.9994 	 395.39 	 978650.45
-50.6294 	 -22.9683 	 358.48 	 978664.5
-50.2769 	 -23.1439 	 416.68 	 978655.4
-50.2208 	 -23.1894 	 408.48 	 978662.25
-50.6506 	 -23.1817 	 675.05 	 978613.73
-50.2086 	 -23.0986 	 422.78 	 978648.77
-50.1372 	 -23.1167 	 424.78 	 978655.39
-50.14 	 -23.2311 	 512.88 	 978640.98
-50.1842 	 -23.275 	 457.08 	 978657.34
-49.7133 	 -24.2561 	 838.45 	 978669.7
-49.9942 	 -23.0031 	 466.56 	 978637.79
-50.0703 	 -23.3092 	 475.32 	 978654.04
-49.5006 	 -25.8719 	 815.37 	 978796.02
-51.4236 	 -23.475 	 810.94 	 978618.27
-51.1139 	 -23.3303 	 539.45 	 978642.17
-51.0247 	 -23.3483 	 479.97 	 978650.49
-51.0297 	 -23.4492 	 445.59 	 978669.25
-51.1267 	 -23.4197 	 470.06 	 978662.38
-50.5758 	 -23.0506 	 470.02 	 978648.48
-50.5358 	 -22.9472 	 357.18 	 978666.35
-50.1581 	 -23.0361 	 432.85 	 978638.17
-50.0692 	 -23.1517 	 498.07 	 978638.32
-50.0447 	 -23.2278 	 532.98 	 978632.48
-50.6114 	 -23.11 	 434.75 	 978658.45
-50.4128 	 -22.915 	 344.69 	 978656.11
-50.4003 	 -22.9983 	 466.42 	 978637.92
-51.3986 	 -23.6106 	 773.45 	 978632.15
-51.1361 	 -23.9339 	 899.68 	 978625.34
-51.3197 	 -23.6014 	 702.12 	 978642.39
-51.2275 	 -23.5858 	 505.48 	 978673.57
-51.1469 	 -23.6019 	 598.51 	 978656.94
-51.5414 	 -23.5619 	 834.8 	 978614.06
-51.5078 	 -23.7633 	 604.95 	 978668.66
-50.2673 	 -23.0746 	 450.59 	 978642.31
-50.1211 	 -23.0395 	 486.24 	 978629.04
-49.9507 	 -23.0013 	 470.71 	 978636.42
-49.9333 	 -23.0713 	 463.15 	 978642.47
-51.3653 	 -23.7258 	 611.68 	 978666.07
-50.9633 	 -22.9872 	 352.25 	 978655.43
-51.0811 	 -23.0872 	 438.15 	 978645.38
-51.1681 	 -23.2242 	 555.73 	 978629.92
-51.0136 	 -23.0928 	 341.32 	 978661.47
-51.1764 	 -23.0683 	 608.25 	 978613.39
-51.4033 	 -23.2492 	 719.96 	 978614.51
-51.3342 	 -23.2133 	 518.6 	 978645.78
-51.2653 	 -23.1894 	 473.44 	 978649.93
-51.3064 	 -23.1194 	 415.25 	 978660.03
-51.3892 	 -23.1464 	 536.51 	 978645.03
-51.2697 	 -22.9811 	 407.39 	 978655.44
-51.2792 	 -23.0439 	 379.37 	 978663.7
-51.3572 	 -23.0525 	 395.16 	 978665.18
-51.5075 	 -23.2561 	 603.29 	 978645.4
-51.3592 	 -22.9669 	 363.55 	 978667.97
-51.5619 	 -23.095 	 525.3 	 978651.16
-51.6139 	 -23.0178 	 589.5 	 978632.14
-51.5908 	 -22.9464 	 436.84 	 978661.22
-51.5 	 -22.9494 	 520.26 	 978641.42
-51.5653 	 -23.7031 	 576.58 	 978670.57
-51.6103 	 -23.6528 	 570.06 	 978669.51
-51.7319 	 -23.5075 	 643.02 	 978647.94
-51.3656 	 -23.4175 	 704.65 	 978635.76
-51.4392 	 -23.7439 	 527.37 	 978682.57
-51.4244 	 -23.8242 	 703.1 	 978651.45
-51.4614 	 -23.6792 	 640.01 	 978659.83
-51.5856 	 -23.4814 	 676.68 	 978644.4
-51.3981 	 -23.3606 	 757.49 	 978619.45
-50.4853 	 -23.0839 	 373.19 	 978668.55
-50.3047 	 -23.0214 	 450.76 	 978637.57
-50.1519 	 -22.9739 	 367.15 	 978647.23
-50.2539 	 -22.9558 	 372.31 	 978642.0
-50.0706 	 -23.4158 	 473.59 	 978667.38
-50.1197 	 -23.3647 	 484.07 	 978672.48
-51.3819 	 -22.8414 	 462.71 	 978642.89
-51.4344 	 -22.9178 	 473.5 	 978646.75
-51.4447 	 -23.01 	 567.42 	 978634.35
-51.4408 	 -23.1906 	 650.12 	 978627.69
-51.3739 	 -22.7467 	 420.59 	 978644.59
-51.3278 	 -22.9 	 337.73 	 978667.89
-51.2447 	 -22.9078 	 507.83 	 978628.92
-51.2872 	 -22.8378 	 351.77 	 978658.28
-51.275 	 -22.7656 	 413.68 	 978642.37
-51.3819 	 -22.6647 	 296.43 	 978665.19
-51.1961 	 -22.855 	 332.13 	 978658.99
-51.1053 	 -22.8486 	 372.65 	 978652.51
-51.0225 	 -22.8681 	 349.62 	 978658.64
-51.0831 	 -22.9214 	 491.0 	 978631.24
-51.1981 	 -22.9839 	 593.04 	 978614.46
-51.0344 	 -23.0292 	 371.27 	 978653.76
-51.0322 	 -22.9364 	 335.95 	 978659.54
-49.9056 	 -23.8975 	 684.55 	 978667.43
-49.9233 	 -23.9681 	 761.37 	 978656.21
-49.8392 	 -23.9194 	 684.53 	 978666.25
-49.7175 	 -23.9119 	 651.44 	 978676.96
-49.5514 	 -23.9642 	 527.33 	 978708.48
-51.7422 	 -23.9725 	 404.17 	 978711.38
-51.6528 	 -23.9831 	 471.95 	 978697.69
-51.6797 	 -23.9228 	 350.67 	 978720.9
-51.5044 	 -23.9211 	 662.18 	 978661.8
-51.7067 	 -22.7675 	 394.54 	 978664.05
-51.625 	 -22.7003 	 338.65 	 978666.28
-51.7711 	 -22.7111 	 398.47 	 978662.57
-51.7689 	 -22.7844 	 428.15 	 978658.76
-51.7875 	 -22.8594 	 356.75 	 978680.07
-51.8567 	 -22.7628 	 394.51 	 978667.67
-51.9331 	 -22.8161 	 354.3 	 978684.24
-51.7761 	 -22.9483 	 480.99 	 978657.7
-51.8628 	 -22.8972 	 464.77 	 978663.42
-51.9508 	 -22.9517 	 341.61 	 978695.15
-51.8561 	 -22.9644 	 345.86 	 978691.91
-51.6378 	 -23.0925 	 411.12 	 978673.8
-51.6767 	 -23.1736 	 596.75 	 978639.92
-51.9622 	 -22.6192 	 365.1 	 978669.95
-51.7322 	 -23.1272 	 479.92 	 978661.11
-51.8308 	 -23.0328 	 484.55 	 978663.88
-51.7369 	 -23.0061 	 439.18 	 978666.99
-50.0397 	 -23.5144 	 492.07 	 978669.91
-50.0517 	 -23.585 	 536.22 	 978667.98
-50.0397 	 -23.7131 	 497.02 	 978682.9
-50.0822 	 -23.6783 	 465.36 	 978687.5
-49.9047 	 -23.2647 	 577.95 	 978634.39
-49.8681 	 -23.3478 	 519.52 	 978656.58
-50.1536 	 -23.5447 	 491.67 	 978671.94
-50.1703 	 -23.7261 	 596.7 	 978655.47
-50.3439 	 -23.7175 	 504.45 	 978679.33
-50.2769 	 -23.785 	 634.55 	 978654.13
-49.7914 	 -23.3786 	 515.24 	 978658.97
-49.725 	 -23.4331 	 509.55 	 978664.89
-49.6267 	 -23.6 	 493.94 	 978685.88
-50.3706 	 -23.8069 	 561.5 	 978679.0
-50.3872 	 -23.9411 	 818.73 	 978650.71
-49.8481 	 -23.5075 	 661.78 	 978631.58
-49.7544 	 -23.5183 	 528.14 	 978665.41
