LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-44.5172 	 -22.4967 	 403.6 	 978621.31
-44.5186 	 -22.5147 	 419.08 	 978622.06
-44.5333 	 -22.5222 	 429.01 	 978621.11
-44.57 	 -22.5308 	 497.38 	 978603.38
-44.6728 	 -22.5183 	 473.78 	 978608.42
-44.5167 	 -22.535 	 477.31 	 978614.4
-44.5136 	 -22.5508 	 502.67 	 978611.32
-44.5817 	 -22.4622 	 524.56 	 978576.25
-44.6075 	 -22.4519 	 829.78 	 978511.15
-44.5981 	 -22.5 	 447.28 	 978608.02
-44.5911 	 -22.4972 	 432.18 	 978609.81
-44.5978 	 -22.4869 	 597.45 	 978570.52
-44.5717 	 -22.4961 	 400.77 	 978617.43
-43.5197 	 -23.015 	 1.38 	 978803.53
-44.0311 	 -23.0003 	 -1.81 	 978788.5
-43.9992 	 -22.9314 	 -1.92 	 978783.5
-43.8392 	 -22.9372 	 0.86 	 978782.11
-43.8242 	 -22.9075 	 -2.52 	 978780.95
-41.9121 	 -21.1958 	 121.7 	 978637.92
-41.3269 	 -21.7369 	 8.38 	 978718.07
-43.1156 	 -22.9036 	 -1.51 	 978788.96
-43.986 	 -22.1544 	 438.03 	 978604.09
-44.0585 	 -22.1616 	 445.19 	 978603.16
-44.5919 	 -22.4628 	 578.72 	 978564.18
-44.6089 	 -22.4875 	 503.03 	 978590.51
-44.5528 	 -22.4978 	 394.49 	 978621.42
-44.32 	 -22.3878 	 407.14 	 978622.19
-44.2228 	 -22.3892 	 449.59 	 978615.77
-44.2222 	 -22.4417 	 389.87 	 978631.03
-44.6703 	 -22.4625 	 649.55 	 978556.85
-43.1769 	 -22.9347 	 -2.17 	 978797.71
-43.1686 	 -22.9072 	 -0.83 	 978793.58
-43.1797 	 -22.8953 	 -3.63 	 978792.51
-43.2053 	 -22.8756 	 -3.54 	 978789.4
-43.0053 	 -22.8675 	 23.94 	 978776.99
-42.9392 	 -22.9011 	 23.81 	 978784.46
-44.2806 	 -22.4614 	 382.55 	 978631.18
-44.3164 	 -22.4236 	 407.13 	 978620.04
-44.3589 	 -22.4628 	 393.01 	 978623.98
-44.3183 	 -22.4742 	 472.97 	 978612.41
-44.355 	 -22.4933 	 466.82 	 978610.27
-44.2869 	 -22.3706 	 437.85 	 978616.99
-44.3236 	 -22.3764 	 490.4 	 978606.79
-44.3506 	 -22.3936 	 404.64 	 978622.73
-44.1892 	 -22.3656 	 536.26 	 978601.36
-44.2425 	 -22.4228 	 421.53 	 978623.31
-44.2472 	 -22.365 	 463.2 	 978613.19
-44.5128 	 -22.4606 	 418.29 	 978613.66
-44.5319 	 -22.4283 	 459.03 	 978602.26
-44.5583 	 -22.45 	 554.62 	 978579.79
-44.6733 	 -22.5006 	 465.1 	 978607.7
-44.6903 	 -22.4731 	 504.37 	 978589.42
-44.6642 	 -22.4842 	 486.02 	 978597.96
-44.5519 	 -22.515 	 532.22 	 978596.51
-44.3406 	 -22.425 	 390.94 	 978620.86
-44.2197 	 -22.4072 	 428.79 	 978622.38
-44.5492 	 -22.5308 	 465.48 	 978614.16
-44.6489 	 -22.5531 	 490.38 	 978610.6
-44.2811 	 -22.4058 	 384.01 	 978626.63
-44.5792 	 -22.5186 	 400.61 	 978620.13
-44.3889 	 -22.4178 	 414.96 	 978617.77
-44.5342 	 -22.4961 	 401.33 	 978621.75
-44.6164 	 -23.0422 	 0.86 	 978757.81
-41.705 	 -22.1194 	 21.24 	 978736.37
-41.6849 	 -22.0648 	 6.25 	 978735.85
-41.7133 	 -22.2902 	 3.07 	 978753.28
-41.7452 	 -22.2281 	 4.89 	 978745.46
-41.7418 	 -22.1668 	 46.05 	 978733.62
-41.6383 	 -21.9489 	 35.66 	 978717.76
-41.6632 	 -22.0025 	 41.65 	 978723.74
-41.1889 	 -22.1153 	 -2.76 	 978748.31
-43.9314 	 -22.6863 	 408.68 	 978676.04
-43.9372 	 -22.6945 	 513.23 	 978652.72
-43.9732 	 -22.7022 	 436.5 	 978667.29
-44.0362 	 -22.6891 	 385.75 	 978673.77
-44.0571 	 -22.6812 	 430.33 	 978661.75
-44.0513 	 -22.6599 	 453.03 	 978655.73
-44.0266 	 -22.6526 	 482.7 	 978648.82
-43.995 	 -22.6433 	 456.02 	 978655.02
-44.1421 	 -22.6794 	 515.21 	 978637.99
-44.1538 	 -22.6227 	 424.45 	 978647.06
-44.1905 	 -22.5607 	 437.41 	 978637.37
-44.2139 	 -22.5747 	 428.47 	 978628.58
-44.2349 	 -22.5946 	 440.86 	 978639.3
-44.2588 	 -22.5875 	 443.29 	 978636.56
-44.2787 	 -22.5671 	 447.64 	 978631.98
-44.3039 	 -22.5612 	 483.01 	 978623.55
-44.3307 	 -22.5879 	 513.29 	 978619.7
-44.3577 	 -22.5933 	 480.66 	 978624.52
-44.3842 	 -22.5731 	 552.17 	 978607.04
-44.4142 	 -22.5865 	 599.03 	 978598.35
-44.0785 	 -22.5949 	 506.59 	 978632.15
-44.025 	 -22.5915 	 383.3 	 978657.53
-43.967 	 -22.5884 	 471.71 	 978644.76
-43.9293 	 -22.6346 	 368.02 	 978671.97
-43.8904 	 -22.6575 	 400.28 	 978671.39
-43.8694 	 -22.6853 	 382.99 	 978678.76
-43.8378 	 -22.661 	 403.85 	 978672.02
-43.8295 	 -22.5928 	 363.91 	 978670.21
-43.8498 	 -22.5987 	 363.99 	 978670.18
-43.9111 	 -22.6212 	 370.1 	 978670.51
-44.0725 	 -22.5062 	 400.17 	 978643.36
-43.6029 	 -22.3989 	 480.71 	 978632.28
-43.6028 	 -22.4285 	 587.98 	 978613.06
-43.5251 	 -22.4707 	 606.97 	 978615.28
-43.4801 	 -22.5234 	 597.86 	 978617.2
-42.3402 	 -21.6161 	 176.36 	 978649.92
-42.2323 	 -21.5995 	 155.83 	 978653.76
-42.2005 	 -21.59 	 147.99 	 978655.9
-42.2131 	 -21.5765 	 135.14 	 978656.95
-42.1431 	 -21.6308 	 86.05 	 978672.46
-42.185 	 -21.6352 	 134.42 	 978663.59
-42.2141 	 -21.663 	 104.86 	 978669.2
-42.1944 	 -21.6705 	 86.99 	 978673.13
-42.2304 	 -21.6885 	 85.4 	 978673.89
-42.2699 	 -21.6851 	 98.58 	 978670.49
-42.2439 	 -21.7114 	 89.87 	 978672.49
-42.2546 	 -21.7147 	 90.16 	 978673.09
-42.2691 	 -21.766 	 265.85 	 978644.08
-42.2998 	 -21.7812 	 358.58 	 978625.45
-42.2824 	 -21.807 	 243.86 	 978648.91
-42.3111 	 -21.8165 	 253.36 	 978647.26
-42.35 	 -21.8207 	 337.17 	 978628.54
-42.3868 	 -21.8031 	 196.5 	 978651.42
-42.3852 	 -21.7712 	 163.12 	 978657.91
-42.3719 	 -21.7515 	 104.14 	 978669.13
-42.3569 	 -21.7459 	 98.99 	 978670.48
-42.3111 	 -21.7388 	 95.2 	 978671.9
-42.6811 	 -21.8799 	 152.85 	 978664.46
-42.6046 	 -21.8539 	 146.56 	 978664.3
-42.5217 	 -21.8251 	 118.04 	 978667.41
-42.5178 	 -21.8421 	 184.6 	 978655.64
-42.4735 	 -21.8119 	 179.03 	 978655.41
-42.4541 	 -21.818 	 166.07 	 978659.45
-42.4849 	 -21.8648 	 233.74 	 978647.61
-42.4289 	 -21.8714 	 477.98 	 978601.81
-42.3966 	 -21.8561 	 473.66 	 978605.34
-42.3427 	 -21.8612 	 396.65 	 978623.68
-42.3127 	 -21.8546 	 392.31 	 978622.92
-42.2667 	 -21.8954 	 226.41 	 978661.67
-42.2332 	 -21.8967 	 272.87 	 978654.37
-42.189 	 -21.9087 	 176.89 	 978676.07
-42.1867 	 -21.9432 	 321.12 	 978651.08
-42.2032 	 -21.9652 	 319.63 	 978653.14
-42.2238 	 -21.952 	 215.63 	 978673.01
-42.2245 	 -21.9739 	 400.9 	 978636.44
-42.2788 	 -21.9935 	 299.19 	 978655.09
-42.3045 	 -21.9903 	 384.13 	 978639.35
-42.276 	 -21.9383 	 293.04 	 978654.12
-42.2229 	 -22.0099 	 328.67 	 978652.78
-42.1823 	 -22.0142 	 284.24 	 978659.25
-42.1624 	 -21.9913 	 305.99 	 978653.68
-42.114 	 -22.0126 	 254.39 	 978661.97
-42.1172 	 -21.9975 	 242.81 	 978665.3
-43.2719 	 -22.1 	 375.52 	 978637.33
-43.2224 	 -22.2268 	 635.74 	 978595.37
-43.2322 	 -22.1909 	 442.08 	 978629.11
-43.2293 	 -22.1518 	 440.25 	 978626.59
-43.276 	 -22.1885 	 325.27 	 978651.26
-43.2721 	 -22.2209 	 396.75 	 978641.67
-43.2769 	 -22.2694 	 715.07 	 978583.27
-43.2319 	 -22.266 	 692.26 	 978588.42
-43.1962 	 -22.2418 	 574.15 	 978608.18
-43.1862 	 -22.2777 	 554.05 	 978614.18
-43.1847 	 -22.3129 	 528.93 	 978620.66
-43.1366 	 -22.2876 	 715.36 	 978581.9
-43.2328 	 -22.3073 	 589.39 	 978611.78
-43.2728 	 -22.3147 	 687.33 	 978593.29
-43.2753 	 -22.3472 	 669.57 	 978598.29
-43.2725 	 -22.3905 	 910.68 	 978551.36
-43.2203 	 -22.3591 	 731.08 	 978584.48
-43.1911 	 -22.3528 	 633.41 	 978601.09
-43.219 	 -22.3828 	 1103.6 	 978510.13
-43.0243 	 -22.2012 	 528.33 	 978609.81
-43.562 	 -22.4735 	 583.36 	 978617.53
-43.6458 	 -22.4362 	 556.22 	 978619.52
-43.6519 	 -22.4785 	 490.78 	 978635.13
-43.6774 	 -22.4696 	 534.28 	 978624.31
-43.6554 	 -22.5186 	 476.05 	 978643.04
-43.611 	 -22.5152 	 549.58 	 978629.24
-43.6848 	 -22.5154 	 455.78 	 978644.86
-43.7591 	 -22.5372 	 416.32 	 978652.78
-43.7787 	 -22.5526 	 409.86 	 978655.78
-43.73 	 -22.4781 	 464.83 	 978636.93
-43.6918 	 -22.4254 	 419.08 	 978642.32
-43.7323 	 -22.4354 	 428.55 	 978640.78
-43.7739 	 -22.433 	 351.59 	 978654.78
-43.7721 	 -22.466 	 498.94 	 978627.75
-43.8115 	 -22.4535 	 353.97 	 978654.05
-43.8592 	 -22.4421 	 371.91 	 978649.6
-43.8616 	 -22.3943 	 643.82 	 978605.08
-43.8509 	 -22.4831 	 379.57 	 978651.32
-43.8455 	 -22.5099 	 482.36 	 978633.44
-43.8172 	 -22.4897 	 356.29 	 978655.36
-43.8193 	 -22.5572 	 363.52 	 978664.72
-43.8414 	 -22.569 	 371.7 	 978664.88
-43.4361 	 -22.4875 	 401.94 	 978652.3
-43.4322 	 -22.518 	 690.22 	 978596.97
-43.3944 	 -22.4812 	 567.44 	 978622.3
-43.4009 	 -22.5107 	 732.9 	 978593.12
-43.3548 	 -22.468 	 692.13 	 978597.65
-43.3129 	 -22.4822 	 993.36 	 978538.67
-43.3235 	 -22.4265 	 864.33 	 978562.65
-43.3443 	 -22.4256 	 890.55 	 978557.88
-43.3189 	 -22.3984 	 793.07 	 978574.77
