LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-42.0848 	 -4.859 	 111.83 	 977997.71
-42.07 	 -4.8822 	 114.95 	 977996.78
-42.0545 	 -4.9046 	 118.49 	 977997.2
-40.8649 	 -7.6593 	 398.85 	 978008.69
-40.8657 	 -7.8725 	 389.11 	 978028.45
-40.8493 	 -7.638 	 425.68 	 978003.55
-41.2633 	 -3.0737 	 -0.31 	 978027.47
-41.3112 	 -3.0583 	 2.15 	 978027.0
-41.7386 	 -6.5033 	 469.16 	 977945.06
-41.7346 	 -6.5302 	 471.25 	 977944.63
-41.7305 	 -6.5572 	 459.79 	 977948.66
-41.726 	 -6.5847 	 465.42 	 977950.51
-41.7227 	 -6.6123 	 422.71 	 977962.04
-41.7211 	 -6.6365 	 390.31 	 977969.88
-41.7196 	 -6.3999 	 312.03 	 977969.18
-41.6929 	 -6.3856 	 324.26 	 977965.62
-41.668 	 -6.3751 	 336.19 	 977963.2
-41.6216 	 -6.3517 	 384.69 	 977952.91
-41.5724 	 -6.3392 	 339.68 	 977965.1
-41.5467 	 -6.3317 	 295.2 	 977975.06
-41.5239 	 -6.3185 	 261.72 	 977981.1
-41.4474 	 -6.2581 	 240.68 	 977983.5
-41.4673 	 -6.2738 	 251.26 	 977980.57
-41.4817 	 -6.2909 	 250.54 	 977981.45
-41.3571 	 -6.2879 	 321.33 	 977969.46
-41.332 	 -6.2939 	 322.91 	 977970.35
-41.3077 	 -6.3013 	 331.99 	 977969.76
-41.2832 	 -6.2999 	 370.28 	 977960.08
-41.2585 	 -6.2992 	 353.42 	 977962.53
-41.2361 	 -6.287 	 359.46 	 977959.14
-41.2122 	 -6.2842 	 368.45 	 977957.96
-41.19 	 -6.2811 	 379.45 	 977957.08
-41.1433 	 -6.2776 	 397.47 	 977956.27
-41.0935 	 -6.2788 	 425.14 	 977952.72
-41.0063 	 -6.2892 	 501.36 	 977940.58
-42.0437 	 -4.9304 	 120.81 	 977999.1
-42.0454 	 -4.9591 	 124.69 	 977999.51
-41.9864 	 -4.9972 	 134.78 	 977999.5
-41.9629 	 -5.0106 	 169.04 	 977990.52
-41.9438 	 -5.027 	 161.08 	 977992.07
-41.9171 	 -5.0225 	 167.36 	 977989.96
-41.8881 	 -5.0214 	 186.97 	 977984.83
-41.8612 	 -5.0274 	 213.45 	 977977.56
-41.7791 	 -5.0454 	 213.35 	 977977.43
-41.7353 	 -5.1034 	 192.43 	 977980.74
-41.7188 	 -5.1273 	 198.19 	 977981.6
-41.7048 	 -5.1509 	 170.04 	 977988.11
-41.7085 	 -5.1769 	 155.23 	 977992.87
-41.6247 	 -5.2792 	 222.38 	 977989.85
-41.5727 	 -5.3213 	 230.52 	 977989.03
-41.5949 	 -5.3063 	 258.95 	 977983.4
-42.7375 	 -5.0748 	 69.2 	 978013.41
-42.6842 	 -5.0567 	 94.07 	 978009.53
-42.6317 	 -5.0702 	 133.81 	 978003.76
-42.5831 	 -5.0541 	 136.84 	 977996.4
-42.5564 	 -5.0456 	 161.28 	 977989.79
-42.5299 	 -5.0469 	 203.2 	 977978.88
-42.503 	 -5.0427 	 197.05 	 977978.75
-42.4731 	 -5.0398 	 157.15 	 977987.8
-42.4376 	 -5.0286 	 155.38 	 977988.54
-42.4143 	 -5.0036 	 140.03 	 977991.75
-42.3924 	 -4.989 	 147.46 	 977991.04
-42.3537 	 -4.9527 	 117.66 	 977998.41
-42.3038 	 -4.9358 	 115.48 	 977999.67
-42.2792 	 -4.924 	 109.08 	 978000.57
-42.2539 	 -4.7464 	 118.16 	 977998.67
-42.2384 	 -4.8912 	 105.44 	 978001.19
-42.2203 	 -4.8709 	 57.25 	 978001.94
-42.2009 	 -4.8563 	 108.45 	 977998.59
-42.1802 	 -4.836 	 106.66 	 977998.25
-41.5562 	 -7.032 	 423.41 	 977965.74
-42.7745 	 -4.9289 	 54.37 	 978018.5
-42.7898 	 -4.9087 	 53.06 	 978017.54
-42.7908 	 -4.8663 	 63.21 	 978016.01
-42.7987 	 -4.8406 	 81.1 	 978012.49
-41.0075 	 -6.2883 	 501.89 	 977940.38
-40.96 	 -6.2928 	 547.81 	 977931.12
-40.9394 	 -6.2835 	 703.79 	 977898.25
-40.9135 	 -6.2809 	 720.58 	 977895.37
-40.8654 	 -6.2931 	 729.38 	 977894.38
-41.407 	 -6.2129 	 305.42 	 977972.1
-41.4009 	 -6.1867 	 306.94 	 977972.82
-41.3973 	 -6.1577 	 323.35 	 977969.27
-41.3916 	 -6.1319 	 314.75 	 977971.9
-41.3824 	 -6.0953 	 274.73 	 977981.53
-41.3813 	 -6.0392 	 265.07 	 977988.51
-41.3802 	 -6.0111 	 280.22 	 977988.07
-41.3853 	 -5.9864 	 264.07 	 977993.98
-41.3856 	 -5.9581 	 255.98 	 977996.78
-41.3781 	 -5.9328 	 284.75 	 977989.6
-41.373 	 -5.755 	 280.88 	 977990.51
-41.3628 	 -5.8492 	 330.91 	 977978.56
-41.3578 	 -5.8222 	 268.08 	 977992.02
-41.3525 	 -5.7942 	 277.49 	 977989.52
-41.3474 	 -5.7668 	 281.85 	 977987.85
-41.3439 	 -5.7389 	 284.3 	 977986.35
-41.2927 	 -5.6701 	 354.77 	 977968.3
