LONG(deg) 	 LAT(deg) 	 ALT_GEOM(m) 	 GRAV(mGal)
-46.9583 	 -16.8672 	 918.78 	 978179.78
-47.0347 	 -16.7165 	 890.89 	 978177.44
-47.0437 	 -16.7967 	 921.96 	 978172.63
-47.1187 	 -16.7082 	 883.58 	 978178.45
-47.1919 	 -16.7097 	 914.24 	 978172.95
-47.116 	 -16.638 	 861.5 	 978181.48
-47.043 	 -16.6305 	 930.83 	 978167.89
-46.847 	 -16.7031 	 570.11 	 978240.06
-46.8773 	 -16.7843 	 641.31 	 978231.5
-46.8636 	 -16.9493 	 612.92 	 978247.03
-46.8766 	 -16.8822 	 600.15 	 978246.84
-46.9176 	 -16.5718 	 654.49 	 978217.26
-46.7172 	 -16.8842 	 558.87 	 978257.53
-46.6225 	 -16.8808 	 515.63 	 978265.63
-46.5464 	 -16.2128 	 939.78 	 978144.52
-46.4517 	 -16.216 	 905.9 	 978154.11
-46.4618 	 -16.2943 	 929.24 	 978154.35
-46.3772 	 -16.2936 	 910.73 	 978161.52
-46.2916 	 -16.2876 	 907.58 	 978160.82
-47.0401 	 -15.9662 	 929.2 	 978129.23
-47.0297 	 -16.0379 	 858.81 	 978147.37
-47.043 	 -16.1292 	 822.07 	 978156.6
-47.4648 	 -17.5322 	 934.17 	 978207.64
-47.288 	 -17.5503 	 978.89 	 978202.86
-47.09 	 -17.6079 	 676.43 	 978270.12
-47.0442 	 -17.6378 	 627.21 	 978281.44
-46.9465 	 -17.5473 	 683.77 	 978266.99
-47.0185 	 -17.5431 	 633.36 	 978275.71
-46.9515 	 -17.394 	 606.67 	 978273.75
-46.8951 	 -17.4696 	 577.79 	 978283.89
-46.9533 	 -17.3034 	 621.91 	 978266.48
-47.3656 	 -17.2849 	 872.98 	 978204.39
-47.2942 	 -17.2888 	 905.6 	 978200.22
-47.2071 	 -17.3127 	 954.15 	 978192.05
-47.1222 	 -17.2179 	 759.66 	 978229.75
-47.0452 	 -17.2076 	 646.15 	 978254.07
-46.9679 	 -17.226 	 690.2 	 978247.54
-47.0408 	 -17.2913 	 654.64 	 978257.26
-47.1223 	 -17.3059 	 657.52 	 978254.91
-47.1315 	 -17.355 	 655.36 	 978257.21
-47.0518 	 -17.3657 	 633.44 	 978264.64
-47.2028 	 -17.3738 	 971.45 	 978192.94
-47.2929 	 -17.3774 	 988.75 	 978190.16
-47.3811 	 -17.3647 	 869.92 	 978212.55
-47.4424 	 -17.3877 	 916.22 	 978200.53
-47.4379 	 -17.4368 	 872.65 	 978213.07
-47.377 	 -17.4879 	 953.81 	 978202.68
-46.7859 	 -15.3751 	 982.57 	 978102.61
-46.7083 	 -15.3762 	 971.92 	 978103.34
-46.7024 	 -15.452 	 959.59 	 978106.95
-46.6343 	 -15.4555 	 610.61 	 978173.46
-46.7774 	 -15.447 	 972.2 	 978105.25
-46.8849 	 -15.461 	 932.93 	 978112.26
-46.9374 	 -15.2057 	 983.82 	 978074.26
-46.6154 	 -15.213 	 965.13 	 978094.21
-46.5357 	 -15.2074 	 959.67 	 978096.75
-46.5405 	 -15.3056 	 954.53 	 978099.92
-46.4542 	 -15.2995 	 904.29 	 978109.46
-46.4663 	 -15.3809 	 917.43 	 978109.51
-46.7842 	 -15.5408 	 587.19 	 978183.01
-46.7058 	 -15.5412 	 615.67 	 978174.67
-46.6178 	 -15.5372 	 645.56 	 978166.53
-46.5379 	 -15.5378 	 541.54 	 978187.85
-46.6244 	 -15.6253 	 575.73 	 978182.73
-46.8378 	 -15.5805 	 596.08 	 978180.55
-46.6986 	 -15.6164 	 583.86 	 978180.8
-46.7864 	 -15.6269 	 616.46 	 978175.85
-46.7864 	 -15.7067 	 652.6 	 978170.22
-46.7104 	 -15.6925 	 592.08 	 978182.01
-46.6462 	 -15.7023 	 919.56 	 978117.91
-46.8125 	 -15.7955 	 908.31 	 978125.94
